"Id","BIRTHDATE","DEATHDATE","SSN","DRIVERS","PASSPORT","PREFIX","FIRST","LAST","SUFFIX","MAIDEN","MARITAL","RACE","ETHNICITY","GENDER","BIRTHPLACE","ADDRESS","CITY","STATE","COUNTY","ZIP","LAT","LON","HEALTHCARE_EXPENSES","HEALTHCARE_COVERAGE"
"a9db9737-d8bb-a995-2686-2e915848c8b0",1973-08-27,NA,"999-23-3498","S99917961","X1176077X","Mr.","Bruce167","Koch169",NA,NA,"M","white","nonhispanic","M","Chena Ridge  Alaska  US","976 Heidenreich Park","Juneau","Alaska","Juneau City and Borough",NA,58.4018934040925,-134.224020783351,1263486.1075,2088.7425
"936092f5-a86d-78e1-ef4f-dd773ac80a2b",2000-07-18,NA,"999-79-5664","S99952908","X7036224X","Ms.","Marquitta546","Heaney114",NA,NA,NA,"white","nonhispanic","F","College  Alaska  US","1076 Collins Row Unit 49","Juneau","Alaska","Juneau City and Borough",99801,58.6142559706076,-134.246343990972,550800.2475,1611.0225
"04efa71e-b8ed-980b-94a1-cd25e94b6015",2018-04-17,NA,"999-22-2539",NA,NA,NA,"Marcelene872","Koss676",NA,NA,NA,"other","nonhispanic","F","Anchorage  Alaska  US","969 Marquardt Hollow","Juneau","Alaska","Juneau City and Borough",99824,58.4049449117984,-134.180707654209,104806.235,913.095
"4e01fb5e-0a6d-10cb-799f-80c6b1e2f0f2",1975-06-12,NA,"999-98-3347","S99978057","X63931934X","Mr.","Osvaldo336","Rolfson709",NA,NA,"S","white","nonhispanic","M","Butte  Alaska  US","741 Dickens Divide Apt 45","Juneau","Alaska","Juneau City and Borough",99801,58.6249283895561,-134.260654568663,1632623.7925,2154.9075
"1e466cbc-5018-4c1a-b132-cf8a4a4d87cf",1997-02-18,NA,"999-29-6104","S99957096","X49042310X","Ms.","Genesis248","Zieme486",NA,NA,NA,"white","nonhispanic","F","Anchorage  Alaska  US","364 Nikolaus Knoll Unit 90","Juneau","Alaska","Juneau City and Borough",99824,58.368050654888,-134.180683937651,377991.772,220187.048
"07902ce4-ca0b-0c09-f788-c5237a320413",1991-07-09,NA,"999-93-5780","S99966922","X82080281X","Mrs.","Mariela993","Abshire638",NA,"Cruickshank494","M","other","nonhispanic","F","Sutton-Alpine  Alaska  US","731 Spencer Union","Juneau","Alaska","Juneau City and Borough",99801,58.2286393017963,-134.444888319566,1689222.0315,197270.8185
"ef51f3a2-5af2-4ab7-2f8e-1ae9d5fb4b1a",1981-01-22,NA,"999-38-9391","S99988522","X31342748X","Ms.","Daysi106","Bailey598",NA,NA,"S","asian","nonhispanic","F","Ho Chi Minh City  Gia Ð<U+1ECB>nh  VN","976 Fadel Ville","Juneau","Alaska","Juneau City and Borough",99824,58.2862180525605,-134.406202757436,2654503.5,208708.65
"426288f0-4701-d87b-84c1-b5c58debb220",2005-05-16,NA,"999-62-1881","S99925131",NA,NA,"Tracy345","Abernathy524",NA,NA,NA,"white","nonhispanic","M","Sterling  Alaska  US","269 Abernathy Trafficway","Juneau","Alaska","Juneau City and Borough",NA,58.3634984266176,-134.162109447228,431269.4325,748.0575
"08cb0486-94f9-f809-fc26-1b9083a8f99e",1985-05-09,NA,"999-62-5708","S99945720","X66311354X","Mrs.","Carol737","McGlynn426",NA,"Bechtelar572","M","other","nonhispanic","F","Ketchikan  Alaska  US","960 Emard Dale Suite 6","Juneau","Alaska","Juneau City and Borough",NA,58.2809129286596,-134.449105018691,1337243.2575,13787.0325
"824b980b-2a89-3a15-7eee-364cc550b730",1959-05-20,NA,"999-68-8547","S99947998","X38447123X","Mr.","Rogelio17","Rowe323",NA,NA,"M","white","nonhispanic","M","Sterling  Alaska  US","640 Macejkovic Gardens","Juneau","Alaska","Juneau City and Borough",99801,58.3920018243921,-134.168547149117,2456987.9025,125358.6975
"67f37508-8918-3705-92f2-1c854c55683d",2002-03-07,NA,"999-35-1465","S99949056","X5104650X","Ms.","Dawne25","Kris249",NA,NA,NA,"white","nonhispanic","F","Anchorage  Alaska  US","122 Simonis Brook","Juneau","Alaska","Juneau City and Borough",99801,58.3309564447753,-134.162831348397,522522.9325,132.9375
"745bb707-c797-308c-281e-f54719b5dae3",1980-03-19,NA,"999-71-2619","S99986078","X73838171X","Mr.","Emmitt44","Gleason633",NA,NA,"M","white","nonhispanic","M","Anchorage  Alaska  US","822 Jacobi Overpass Unit 81","Juneau","Alaska","Juneau City and Borough",99801,58.265507605195,-134.383355845395,1097746.7625,129860.7075
"1aab85a9-5185-3017-4aa8-71e3eb4dab12",1970-06-30,NA,"999-59-7862","S99916454","X89173831X","Mr.","Dorsey40","Renner328",NA,NA,"M","white","nonhispanic","M","Anchorage  Alaska  US","899 Greenholt Parade Unit 21","Juneau","Alaska","Juneau City and Borough",99824,58.6259150230661,-134.307272741132,1283218.7125,2031.3375
"97b792a7-4d62-74f8-d9fd-4e42af10b5f8",1995-01-12,NA,"999-56-6741","S99950925","X64928192X","Mrs.","Brittny484","Graham902",NA,"Zulauf375","M","white","nonhispanic","F","Anchorage  Alaska  US","632 Hermiston Quay Apt 25","Juneau","Alaska","Juneau City and Borough",99824,58.3952747281516,-134.139277100667,1020108.2975,32303.6325
"d636fe03-f772-7ddb-6455-7ed1d5ce1002",2020-09-25,NA,"999-72-6069",NA,NA,NA,"Fabian647","Bayer639",NA,NA,NA,"native","nonhispanic","M","Barrow  Alaska  US","660 Ortiz Green","Juneau","Alaska","Juneau City and Borough",99824,58.6904331909448,-134.300542592572,22735.43,0
"d2633e06-15c2-c5d2-28bb-2cca2fe701e9",1911-10-14,1987-10-26,"999-19-9724","S99925837","X81649448X","Mrs.","Dana512","Gleason633",NA,"Schmeler639","M","native","nonhispanic","F","Fairbanks  Alaska  US","960 Hane Highlands Unit 44","Juneau","Alaska","Juneau City and Borough",NA,58.6656568904407,-134.299831246119,2646663.176,390133.364
"b0906f52-dd01-8a09-0228-bbcdcd334e14",1981-08-30,NA,"999-19-1695","S99916014","X53990023X","Mrs.","Leonor133","Rubio813",NA,"Girón243","M","white","hispanic","F","Juarez  Chihuahua  MX","160 Howell Crossroad","Juneau","Alaska","Juneau City and Borough",NA,58.6413932492105,-134.257488495005,2039811.0195,415419.2305
"33e93efd-d739-814d-1a1e-d64d4f4aba11",1989-04-17,NA,"999-37-6691","S99990718","X55563140X","Ms.","Khalilah870","Rutherford999",NA,NA,"S","white","nonhispanic","F","Kotzebue  Alaska  US","848 Senger Gateway Apt 24","Juneau","Alaska","Juneau City and Borough",99801,58.2555118596825,-134.351647018401,1230223.3375,291755.4325
"8e9d1dd0-085f-a629-3ea6-9033f330b383",1996-03-07,NA,"999-89-2406","S99991245","X80205560X","Ms.","Shakita329","Murazik203",NA,NA,NA,"white","nonhispanic","F","Point MacKenzie  Alaska  US","194 Miller Trailer","Juneau","Alaska","Juneau City and Borough",99801,58.3441868073874,-134.176241018455,1426054.547,72921.563
"c996be4e-1197-320b-b093-d8e584746d6f",1963-05-24,2021-10-08,"999-64-6788","S99918994","X28257488X","Mr.","Santos184","Mann644",NA,NA,"S","native","nonhispanic","M","Big Delta  Alaska  US","276 Reichert Annex Suite 66","Juneau","Alaska","Juneau City and Borough",99824,58.6365257694545,-134.253753352678,947900.26,25620.45
"2a58ae3c-14b3-5660-0005-22b196897339",2022-02-03,NA,"999-64-4685",NA,NA,NA,"Marcus77","Nienow652",NA,NA,NA,"white","hispanic","M","Bristol Bay  Alaska  US","633 Roob Burg","Juneau","Alaska","Juneau City and Borough",NA,58.418482119628,-134.139486048295,7140.04,0
"cf49fa75-4613-ee8e-3c35-71226b9b07d5",1974-07-23,NA,"999-33-2243","S99982172","X46516760X","Mr.","Micah422","Schmeler639",NA,NA,"M","native","nonhispanic","M","Anchorage  Alaska  US","819 Nienow Harbor Suite 20","Juneau","Alaska","Juneau City and Borough",99824,58.6876785034233,-134.313737257621,1439929.63,145024.38
"cd3ea872-5043-f706-cb3a-cdbd16407452",1963-04-08,NA,"999-36-7501","S99947390","X51159434X","Mrs.","Shelia548","Kuhic920",NA,"Moen819","M","native","nonhispanic","F","Kodiak Station  Alaska  US","207 Hoppe Trailer","Juneau","Alaska","Juneau City and Borough",99824,58.2166599731962,-134.414215616106,3381058.3575,35281.1925
"4878a4aa-8c04-5071-781b-e839c0c8f9aa",1948-10-07,NA,"999-27-4084","S99916746","X43698994X","Mrs.","Marianna323","Conn188",NA,"Romaguera67","M","white","nonhispanic","F","Anchorage  Alaska  US","386 Kuvalis Station Apt 91","Juneau","Alaska","Juneau City and Borough",99801,58.3076755504294,-134.385142667241,2735927.7935,327660.3365
"125cf259-b9ca-0186-ef22-44f18162b6ef",1953-09-20,NA,"999-11-4428","S99980896","X81476663X","Mr.","Micheal721","Schinner682",NA,NA,"M","white","nonhispanic","M","Fairbanks  Alaska  US","355 Prosacco Dam","Juneau","Alaska","Juneau City and Borough",99801,58.6356679822725,-134.32772549603,1753156.445,216777.174999999
"dd64a01e-21d7-92a7-9564-2cd5260b86be",1994-05-13,NA,"999-73-5784","S99995133","X86237605X","Mr.","Mack300","Schmidt332",NA,NA,"M","native","nonhispanic","M","Homer  Alaska  US","307 Runte Station Suite 5","Juneau","Alaska","Juneau City and Borough",99824,58.6115081059864,-134.273132746747,729122.2175,2388.9525
"1db2f76d-684f-aaf1-42b5-bb547db942be",2006-11-17,NA,"999-65-2010",NA,NA,NA,"Roderick835","McDermott739",NA,NA,NA,"white","nonhispanic","M","Gustavus  Alaska  US","613 Murazik Knoll","Juneau","Alaska","Juneau City and Borough",NA,58.4143923426891,-134.221052161977,386760.9675,275.5425
"90872d51-c674-e2b8-17c4-0708434b393c",2009-04-11,NA,"999-36-9688",NA,NA,NA,"Vern731","Hartmann983",NA,NA,NA,"white","nonhispanic","M","Fort Yukon  Alaska  US","796 Bauch Avenue","Juneau","Alaska","Juneau City and Borough",99824,58.3616096938298,-134.162558657896,331228.9025,2303.1675
"40a0acf3-03c0-e5dc-7dcd-b64a8cd00bd0",2012-02-13,NA,"999-74-1302",NA,NA,NA,"Brook779","Hyatt152",NA,NA,NA,"white","nonhispanic","F","Anchorage  Alaska  US","804 Reinger Mall Unit 49","Juneau","Alaska","Juneau City and Borough",99801,58.5977616042643,-134.256691935537,272414.415,70.545
"65ba83d6-8042-7789-f9cb-a60c0c4e7daa",1967-01-08,NA,"999-16-3015","S99949537","X34078006X","Mrs.","Margarett339","Johns824",NA,"Frami345","M","white","nonhispanic","F","Anchorage  Alaska  US","535 Cormier Street","Juneau","Alaska","Juneau City and Borough",99801,58.657128910107,-134.329896829135,3426821.5595,593608.0605
"58ff4aba-8112-7767-e99d-077526aa90eb",1957-09-05,NA,"999-70-1623","S99948774","X1758742X","Mr.","Dante562","Halvorson124",NA,NA,"M","white","nonhispanic","M","New Stuyahok  Alaska  US","440 Jaskolski Gateway Apt 51","Juneau","Alaska","Juneau City and Borough",99824,58.2355958410547,-134.352067120689,2840288.2975,1999.8825
"bf73ef79-58b4-c29b-d671-6294f22089e3",2000-09-18,NA,"999-46-7977","S99992838","X34673376X","Mr.","Benton624","Langosh790",NA,NA,NA,"white","nonhispanic","M","Knik-Fairview  Alaska  US","779 Will Path Unit 54","Juneau","Alaska","Juneau City and Borough",99824,58.2656789401573,-134.406809110244,539963.635,3782.685
"9ddcb9f9-8867-d97d-ad21-37bf2830d374",1968-12-06,NA,"999-74-2828","S99975308","X54531391X","Ms.","Maya972","Durgan499",NA,NA,"S","white","nonhispanic","F","Fishhook  Alaska  US","260 Kovacek Crossing","Juneau","Alaska","Juneau City and Borough",99824,58.247422462803,-134.400423978745,2649991.92,58880.28
"fe4a9a3a-206c-048a-94ff-5c15a2ce745a",2004-11-12,NA,"999-58-2717","S99939383",NA,NA,"Eduardo902","Waters156",NA,NA,NA,"hawaiian","nonhispanic","M","Anchorage  Alaska  US","590 Borer Ramp","Juneau","Alaska","Juneau City and Borough",99801,58.3047771268171,-134.386769042466,435651.05,3953.67
"1737a64e-0808-1b7d-2573-8c645ea32e32",1948-12-22,NA,"999-85-9143","S99954180","X88565718X","Mrs.","Sierra982","Simonis280",NA,"Mraz590","M","white","nonhispanic","F","Juneau  Alaska  US","647 Willms Fort","Juneau","Alaska","Juneau City and Borough",99824,58.6098500222845,-134.274884524125,1954197.7545,675695.5755
"2fb4fa65-b7a6-c452-4c5f-e4f9dd83b0c2",1963-05-24,NA,"999-62-5627","S99973749","X31183800X","Mr.","Noe500","Pfannerstill264",NA,NA,"M","native","nonhispanic","M","Anchorage  Alaska  US","967 Bailey Quay","Juneau","Alaska","Juneau City and Borough",99801,58.6384536094067,-134.327696957351,419090.31,0
"0b33cdec-f69f-d533-1841-cff1c3cc17dc",2010-10-01,NA,"999-64-6566",NA,NA,NA,"Sang383","Deckow585",NA,NA,NA,"other","nonhispanic","F","Nikiski  Alaska  US","690 Yost Brook","Juneau","Alaska","Juneau City and Borough",NA,58.3268369046365,-134.152256829044,781150,3953.46
"526b0bd2-c141-3bd6-f3fa-e459f3ba66bd",1964-01-13,NA,"999-79-6775","S99946570","X15625783X","Mr.","Arnulfo253","Kiehn525",NA,NA,"M","white","nonhispanic","M","Anchor Point  Alaska  US","1056 Legros Extension Unit 84","Juneau","Alaska","Juneau City and Borough",NA,58.2623056412092,-134.358930583975,1264689.11,0
"d5042f59-0e79-32e9-1f6c-1df7ede16be4",2005-03-01,NA,"999-55-9819","S99956375",NA,NA,"Sammie902","Feest103",NA,NA,NA,"native","nonhispanic","M","Anchorage  Alaska  US","347 Flatley Wall Suite 79","Juneau","Alaska","Juneau City and Borough",99801,58.2628844587149,-134.402793738566,443121.8525,7234.9275
"da6a3642-01e3-e800-5824-2893808b31d4",2019-09-18,NA,"999-10-5867",NA,NA,NA,"Gregg522","Kunze215",NA,NA,NA,"native","nonhispanic","M","Unalaska  Alaska  US","753 Zulauf Promenade Suite 67","Juneau","Alaska","Juneau City and Borough",99824,58.2587952222381,-134.448629957381,68611.47,3645.84
"882b2dec-4a87-f45b-ee38-c3af4c8951f2",1971-02-19,NA,"999-85-1699","S99932252","X34197036X","Mr.","Teddy976","Haley279",NA,NA,"M","white","nonhispanic","M","Anchorage  Alaska  US","318 Kassulke Wynd Apt 19","Juneau","Alaska","Juneau City and Borough",99801,58.6055781224402,-134.259997560368,1340363.8575,1491.9225
"7e8c6ef2-eac0-4d20-a3c0-2abcc1cf1949",1955-03-11,NA,"999-48-1962","S99931642","X7821174X","Ms.","Darcey370","Klocko335",NA,NA,"S","white","nonhispanic","F","Houston  Alaska  US","888 Kozey Manor Suite 26","Juneau","Alaska","Juneau City and Borough",99801,58.3398582122567,-134.148882947829,2020776.2375,21238.2425
"ca723994-7f3e-3481-f6ef-37fa1a0ea6b5",1998-09-29,NA,"999-14-5198","S99923332","X79127820X","Ms.","Regena252","Collier206",NA,NA,NA,"native","nonhispanic","F","Kongiganak  Alaska  US","941 Schimmel Wynd Suite 3","Juneau","Alaska","Juneau City and Borough",99824,58.3339668369002,-134.16197214411,814311.4775,14012.2725
"a158be6b-1a56-61ce-e481-70ec247b2110",2012-04-07,NA,"999-21-2899",NA,NA,NA,"Melanie283","Mohr916",NA,NA,NA,"white","nonhispanic","F","Glennallen  Alaska  US","681 Harvey Rue Suite 9","Juneau","Alaska","Juneau City and Borough",NA,58.6643915642195,-134.273806126467,253036.225,2295.105
"722c6b89-bfc5-df1e-8609-c63d19356a6e",1947-02-07,NA,"999-40-4200","S99947532","X78715465X","Mrs.","Savannah232","Marks830",NA,"Kunde533","M","white","nonhispanic","F","Anchorage  Alaska  US","335 Witting Route","Juneau","Alaska","Juneau City and Borough",99801,58.6457626160081,-134.251516702128,3284005.966,362112.864
"8f8b8d4c-3ff4-ebe7-6946-1eafde3f1c45",1964-04-24,NA,"999-37-5293","S99951514","X20591634X","Mr.","Timmy68","Durgan499",NA,NA,"M","white","nonhispanic","M","Anchorage  Alaska  US","187 Heidenreich Bypass","Juneau","Alaska","Juneau City and Borough",NA,58.6792277790419,-134.265313978298,1507268.18,4187.58
"2918e5d1-a640-7a79-0515-56a44c22c941",1965-10-29,NA,"999-57-3011","S99944087","X51922615X","Mr.","Noah480","Fisher429",NA,NA,"M","white","hispanic","M","Anchorage  Alaska  US","1065 Klein Manor","Juneau","Alaska","Juneau City and Borough",NA,58.6749789550981,-134.264430427507,1416121.7575,10769.7825
"8bd75a9e-4530-c3b9-4f49-0d1418ca0f44",1989-04-17,NA,"999-92-4983","S99949546","X72433106X","Mrs.","Darcey370","Gibson10",NA,"Gutkowski940","M","white","nonhispanic","F","Palmer  Alaska  US","795 Kiehn Bypass","Juneau","Alaska","Juneau City and Borough",NA,58.3478902483876,-134.187955706951,1787252.075,9202.485
"f889ed71-2cd9-25c0-e8f3-45e5cc2d23b2",2011-10-07,NA,"999-12-9270",NA,NA,NA,"Gia583","Roob72",NA,NA,NA,"hawaiian","nonhispanic","F","Anchorage  Alaska  US","936 Bergstrom Meadow Suite 66","Juneau","Alaska","Juneau City and Borough",NA,58.3472561320401,-134.206225283148,282313.5375,173.0625
"413c68a7-1a8b-5222-9f20-a561848699c0",1981-08-23,NA,"999-62-7318","S99954849","X13949629X","Mr.","Len277","Beier427",NA,NA,"M","white","nonhispanic","M","Fritz Creek  Alaska  US","293 Littel Mission Unit 99","Juneau","Alaska","Juneau City and Borough",NA,58.6676482993497,-134.27056919755,1017645.515,3064.845
"caa86262-b4bd-024a-858f-d877249d30de",1996-07-19,NA,"999-40-1463","S99938124","X40941564X","Ms.","Lissette621","Monahan736",NA,NA,NA,"native","nonhispanic","F","Anchorage  Alaska  US","980 Lockman Rue","Juneau","Alaska","Juneau City and Borough",99801,58.30912389173,-134.432893839756,1068684.0325,285729.3075
"28b74bcb-9f47-2f4c-57d3-07b59fe90742",2009-07-24,NA,"999-72-5934",NA,NA,NA,"Donya787","Rath779",NA,NA,NA,"white","nonhispanic","F","Juneau  Alaska  US","356 Mraz Viaduct Apt 91","Juneau","Alaska","Juneau City and Borough",99801,58.2180718608161,-134.39371586191,319625.385,5914.455
"86b7c6c8-d523-17ca-38d8-a40ff92ffffd",2016-02-24,NA,"999-19-5666",NA,NA,NA,"Hyacinth68","Nikolaus26",NA,NA,NA,"white","nonhispanic","F","Anchorage  Alaska  US","1033 Pfannerstill Arcade","Juneau","Alaska","Juneau City and Borough",99824,58.2588938261398,-134.407377750255,151960.09,0
"0fb9be87-6150-77b5-3df6-05960511420a",2012-05-12,NA,"999-32-2599",NA,NA,NA,"Otis335","Keeling57",NA,NA,NA,"white","nonhispanic","M","Farm Loop  Alaska  US","475 Champlin Ramp","Juneau","Alaska","Juneau City and Borough",99824,58.6807749942968,-134.272423922396,274635.035,40780.1249999999
"f726dfe5-7ff1-534a-91e2-657a0d480c87",2005-05-03,NA,"999-13-7641","S99966481",NA,NA,"Maxine796","Welch179",NA,NA,NA,"hawaiian","nonhispanic","F","Anchorage  Alaska  US","210 Pouros Arcade","Juneau","Alaska","Juneau City and Borough",99824,58.2588808168963,-134.442473095293,1021366.9625,418459.5975
"9e0b3677-5616-d3a8-0016-8b5a934223a0",1911-10-14,2019-07-13,"999-82-8995","S99963005","X22642249X","Mrs.","Beatris270","Kessler503",NA,"Pfannerstill264","M","native","nonhispanic","F","Wasilla  Alaska  US","864 Ziemann Mission","Juneau","Alaska","Juneau City and Borough",99801,58.6707760960082,-134.315195766235,3764089.5985,3065699.6915
"2bf20537-d380-be8f-c0f9-ddac7d315d34",1997-04-30,NA,"999-64-3459","S99982693","X62764566X","Ms.","Penelope500","Walker122",NA,NA,NA,"white","nonhispanic","F","Anchorage  Alaska  US","595 Rempel Arcade Unit 62","Juneau","Alaska","Juneau City and Borough",99824,58.6392025763687,-134.327713686029,901199.96,124871.67
"b8bc028c-e9d0-0e16-af7c-8fa845b8638d",2002-01-30,NA,"999-91-3680","S99975422","X47837727X","Ms.","Samara159","Wiza601",NA,NA,NA,"white","nonhispanic","F","Sitka  Alaska  US","149 Turner Road","Juneau","Alaska","Juneau City and Borough",NA,58.3423015906039,-134.193133461437,529715.805,161.085
"66d5f115-2379-22e2-d446-6cf20b0447c6",1975-04-21,NA,"999-48-5367","S99946888","X74188136X","Ms.","Nona876","Reinger292",NA,NA,"S","white","nonhispanic","F","Pilot Station  Alaska  US","516 Schaden Key","Juneau","Alaska","Juneau City and Borough",99801,58.3761889070364,-134.166425106804,2039936.317,291993.373
"f734ad84-25cc-034d-cc22-743af076d490",1967-11-01,NA,"999-77-8864","S99971083","X85802552X","Ms.","Bev675","Bernhard322",NA,NA,"S","hawaiian","nonhispanic","F","Anchorage  Alaska  US","244 Lind Bypass","Juneau","Alaska","Juneau City and Borough",NA,58.2504732355795,-134.409505029888,1979421.6925,736043.7975
"00acafdd-f4c4-664c-d093-77db479c0ae1",2011-01-24,NA,"999-10-1551",NA,NA,NA,"Christen366","Dickens475",NA,NA,NA,"other","nonhispanic","F","Kalifornsky  Alaska  US","238 Pouros Knoll","Juneau","Alaska","Juneau City and Borough",99824,58.283049105763,-134.402189618074,307594.5825,7344.7575
"88cebca7-0d5b-0e9b-9da7-e6b2a5f89bee",1963-02-03,NA,"999-29-3458","S99981659","X15839484X","Mr.","Tuan998","Cole117",NA,NA,"M","white","nonhispanic","M","Anchorage  Alaska  US","229 Littel Port Unit 72","Juneau","Alaska","Juneau City and Borough",99824,58.6272202675552,-134.290881131354,1114889.786,245934.594
"0f90def6-0a51-d9b5-c3fa-a2ba43107c3a",1954-01-17,NA,"999-78-8535","S99998598","X12188727X","Mrs.","Lesli455","Funk324",NA,"Abbott774","M","white","nonhispanic","F","Funny River  Alaska  US","839 Walter Ranch Suite 65","Juneau","Alaska","Juneau City and Borough",99801,58.6771564279008,-134.31684098766,2529205.4555,1440711.4145
"89626f90-9231-3a03-21ec-2a859bbb07cf",1971-09-24,NA,"999-93-1136","S99963081","X88313253X","Mrs.","Bridgette172","Effertz744",NA,"Bednar518","M","white","nonhispanic","F","Juneau  Alaska  US","343 McKenzie Esplanade Apt 25","Juneau","Alaska","Juneau City and Borough",99824,58.3620203872839,-134.17909255776,2063665.2315,447664.1585
"4c3ec497-f957-9f99-bf32-06c4d444f38a",1963-06-02,NA,"999-62-9260","S99992347","X85159558X","Mrs.","Cassandra224","Daugherty69",NA,"Stoltenberg489","M","white","nonhispanic","F","Steele Creek  Alaska  US","274 Brown Esplanade Unit 44","Juneau","Alaska","Juneau City and Borough",99801,58.6635630232829,-134.287850100225,2459205.1745,138457.2955
